('Ionization Potential', 'Electronegativity'),0.9620054267491411
('Ionization Potential', 'Number of d electrons'),0.13797596057068173
('Ionization Potential', 'Graphene/Carbon Nanosheets or other 2D Structures'),0.033626415374440576
('Ionization Potential', 'Carbon Nanofiber/Nanotubes'),0.0071834983038075685
('Ionization Potential', 'Biomass or other Organic Derived'),0.03345891161023368
('Ionization Potential', 'Main Transition Metal Content (wt. %)'),0.03101485946773752
('Ionization Potential', 'Nitrogen Cotent (wt. %)'),0.09858161779261097
('Ionization Potential', 'Metal-N Coordination Number (XAS)'),0.14700216953478987
('Ionization Potential', 'Pyridinic N Ratio'),0.10392082583827596
('Ionization Potential', 'Pyrrolic N Ratio'),0.2120801629949186
('Ionization Potential', 'Raman ID/IG Ratio'),0.0397864356586197
('Ionization Potential', 'BET Surface Area (m2/g)'),0.09077003886301754
('Ionization Potential', 'Pyrolysis Temperature (°„C)'),0.14924610821394518
('Ionization Potential', 'Pyrolysis Time (h)'),0.14780855607236992
('Ionization Potential', 'Rising Rate (°„C min-1)'),0.11647857908617353
('Ionization Potential', 'Flow Cell/H-type Cell'),0.015424119689196974
('Ionization Potential', 'Electrolyte Concentration (M)'),0.037378112435151434
('Ionization Potential', 'Catalyst Loading (mg cm-2)'),0.012351038863317598
('Ionization Potential', 'Carbon Paper/Glassy Carbon'),0.2535227203188745
('Ionization Potential', 'Electrolyte pH'),0.11398353979191773
('Electronegativity', 'Number of d electrons'),0.6654322501189067
('Electronegativity', 'Graphene/Carbon Nanosheets or other 2D Structures'),0.8583443395047283
('Electronegativity', 'Carbon Nanofiber/Nanotubes'),0.012849538257368983
('Electronegativity', 'Biomass or other Organic Derived'),0.16570254705726484
('Electronegativity', 'Main Transition Metal Content (wt. %)'),0.14552635828865168
('Electronegativity', 'Nitrogen Cotent (wt. %)'),0.3737383450826119
('Electronegativity', 'Metal-N Coordination Number (XAS)'),0.3679650406216759
('Electronegativity', 'Pyridinic N Ratio'),0.43037032832158095
('Electronegativity', 'Pyrrolic N Ratio'),0.6802078058813287
('Electronegativity', 'Raman ID/IG Ratio'),0.148257046235132
('Electronegativity', 'BET Surface Area (m2/g)'),0.8347255938055639
('Electronegativity', 'Pyrolysis Temperature (°„C)'),0.7624552746393063
('Electronegativity', 'Pyrolysis Time (h)'),0.6270874866207368
('Electronegativity', 'Rising Rate (°„C min-1)'),0.5608079983240022
('Electronegativity', 'Flow Cell/H-type Cell'),0.2987488403055406
('Electronegativity', 'Electrolyte Concentration (M)'),0.3640154828722788
('Electronegativity', 'Catalyst Loading (mg cm-2)'),0.07427403390100737
('Electronegativity', 'Carbon Paper/Glassy Carbon'),0.9952452618477561
('Electronegativity', 'Electrolyte pH'),0.7062880111081683
('Number of d electrons', 'Graphene/Carbon Nanosheets or other 2D Structures'),0.1450886553167256
('Number of d electrons', 'Carbon Nanofiber/Nanotubes'),0.01003751123695925
('Number of d electrons', 'Biomass or other Organic Derived'),0.12299486554198867
('Number of d electrons', 'Main Transition Metal Content (wt. %)'),0.1852308747283701
('Number of d electrons', 'Nitrogen Cotent (wt. %)'),0.4760653108189341
('Number of d electrons', 'Metal-N Coordination Number (XAS)'),0.5927609743545957
('Number of d electrons', 'Pyridinic N Ratio'),0.4381062385992008
('Number of d electrons', 'Pyrrolic N Ratio'),0.7664226699378459
('Number of d electrons', 'Raman ID/IG Ratio'),0.3200035600962168
('Number of d electrons', 'BET Surface Area (m2/g)'),0.6107701915473828
('Number of d electrons', 'Pyrolysis Temperature (°„C)'),0.47064070181370704
('Number of d electrons', 'Pyrolysis Time (h)'),0.6968959408487708
('Number of d electrons', 'Rising Rate (°„C min-1)'),0.6221035761280306
('Number of d electrons', 'Flow Cell/H-type Cell'),0.13597445801887376
('Number of d electrons', 'Electrolyte Concentration (M)'),0.2398919447123696
('Number of d electrons', 'Catalyst Loading (mg cm-2)'),0.09480519427558282
('Number of d electrons', 'Carbon Paper/Glassy Carbon'),0.26626405815887066
('Number of d electrons', 'Electrolyte pH'),0.34865918180597644
('Graphene/Carbon Nanosheets or other 2D Structures', 'Carbon Nanofiber/Nanotubes'),0.639264367563862
