('Ionization Potential', 'Electronegativity'),0.0961402137198254
('Ionization Potential', 'Number of d electrons'),0.05388821044328347
('Ionization Potential', 'Graphene/Carbon Nanosheets or other 2D Structures'),0.05230759183129094
('Ionization Potential', 'Carbon Nanofiber/Nanotubes'),0.015911809703874867
('Ionization Potential', 'Biomass or other Organic Derived'),0.029765153640859656
('Ionization Potential', 'Main Transition Metal Content (wt. %)'),0.07403098057886665
('Ionization Potential', 'Nitrogen Cotent (wt. %)'),0.17791598337371312
('Ionization Potential', 'Metal-N Coordination Number (XAS)'),0.08768487796003618
('Ionization Potential', 'Pyridinic N Ratio'),0.1554213365304067
('Ionization Potential', 'Pyrrolic N Ratio'),0.19065675158357318
('Ionization Potential', 'Raman ID/IG Ratio'),0.11668442189407152
('Ionization Potential', 'BET Surface Area (m2/g)'),0.10369509308325549
('Ionization Potential', 'Pyrolysis Temperature (°„C)'),0.22843740216682312
('Ionization Potential', 'Pyrolysis Time (h)'),0.07420161953039704
('Ionization Potential', 'Rising Rate (°„C min-1)'),0.04787998668988734
('Ionization Potential', 'Flow Cell/H-type Cell'),0.024082505000266236
('Ionization Potential', 'Electrolyte Concentration (M)'),0.027093131562715648
('Ionization Potential', 'Catalyst Loading (mg cm-2)'),0.08425852475950701
('Ionization Potential', 'Carbon Paper/Glassy Carbon'),0.05731004542998618
('Ionization Potential', 'Electrolyte pH'),0.08531577999146603
('Electronegativity', 'Number of d electrons'),0.01006081837756362
('Electronegativity', 'Graphene/Carbon Nanosheets or other 2D Structures'),0.12900914795916119
('Electronegativity', 'Carbon Nanofiber/Nanotubes'),0.023821794536661858
('Electronegativity', 'Biomass or other Organic Derived'),0.02275644536852232
('Electronegativity', 'Main Transition Metal Content (wt. %)'),0.1764877479690219
('Electronegativity', 'Nitrogen Cotent (wt. %)'),0.0991191816850221
('Electronegativity', 'Metal-N Coordination Number (XAS)'),0.11399759510080236
('Electronegativity', 'Pyridinic N Ratio'),0.13769030730978207
('Electronegativity', 'Pyrrolic N Ratio'),0.055393065444547473
('Electronegativity', 'Raman ID/IG Ratio'),0.05173879399950975
('Electronegativity', 'BET Surface Area (m2/g)'),0.06643424425778426
('Electronegativity', 'Pyrolysis Temperature (°„C)'),0.0657173636404058
('Electronegativity', 'Pyrolysis Time (h)'),0.060268436747935236
('Electronegativity', 'Rising Rate (°„C min-1)'),0.023920497748824217
('Electronegativity', 'Flow Cell/H-type Cell'),0.06056204536568013
('Electronegativity', 'Electrolyte Concentration (M)'),0.025487685607658902
('Electronegativity', 'Catalyst Loading (mg cm-2)'),0.07090561767349136
('Electronegativity', 'Carbon Paper/Glassy Carbon'),0.011446727449181206
('Electronegativity', 'Electrolyte pH'),0.04527658126175202
('Number of d electrons', 'Graphene/Carbon Nanosheets or other 2D Structures'),0.04228141478489133
('Number of d electrons', 'Carbon Nanofiber/Nanotubes'),0.045606478469584016
('Number of d electrons', 'Biomass or other Organic Derived'),0.019239116211262567
('Number of d electrons', 'Main Transition Metal Content (wt. %)'),0.08233830058888011
('Number of d electrons', 'Nitrogen Cotent (wt. %)'),0.07751314957739013
('Number of d electrons', 'Metal-N Coordination Number (XAS)'),0.04119275791533443
('Number of d electrons', 'Pyridinic N Ratio'),0.10731434208250362
('Number of d electrons', 'Pyrrolic N Ratio'),0.04595474330282881
('Number of d electrons', 'Raman ID/IG Ratio'),0.09133070407746822
('Number of d electrons', 'BET Surface Area (m2/g)'),0.09849939670958911
('Number of d electrons', 'Pyrolysis Temperature (°„C)'),0.0865256653664645
('Number of d electrons', 'Pyrolysis Time (h)'),0.06201015117496208
('Number of d electrons', 'Rising Rate (°„C min-1)'),0.09599308443834066
('Number of d electrons', 'Flow Cell/H-type Cell'),0.06372836494422142
('Number of d electrons', 'Electrolyte Concentration (M)'),0.02948183049938442
('Number of d electrons', 'Catalyst Loading (mg cm-2)'),0.08052578393266037
('Number of d electrons', 'Carbon Paper/Glassy Carbon'),0.006098357942039419
('Number of d electrons', 'Electrolyte pH'),0.029646992733021862
('Graphene/Carbon Nanosheets or other 2D Structures', 'Carbon Nanofiber/Nanotubes'),0.008123140987107648
('Graphene/Carbon Nanosheets or other 2D Structures', 'Biomass or other Organic Derived'),0.02128276390005966
('Graphene/Carbon Nanosheets or other 2D Structures', 'Main Transition Metal Content (wt. %)'),0.015902442102659876
('Graphene/Carbon Nanosheets or other 2D Structures', 'Nitrogen Cotent (wt. %)'),0.05324919939922416
('Graphene/Carbon Nanosheets or other 2D Structures', 'Metal-N Coordination Number (XAS)'),0.028241764887540474
('Graphene/Carbon Nanosheets or other 2D Structures', 'Pyridinic N Ratio'),0.034890059530503656
('Graphene/Carbon Nanosheets or other 2D Structures', 'Pyrrolic N Ratio'),0.05395219544870192
('Graphene/Carbon Nanosheets or other 2D Structures', 'Raman ID/IG Ratio'),0.04563883912436258
('Graphene/Carbon Nanosheets or other 2D Structures', 'BET Surface Area (m2/g)'),0.05609060915904178
('Graphene/Carbon Nanosheets or other 2D Structures', 'Pyrolysis Temperature (°„C)'),0.040317317216008314
('Graphene/Carbon Nanosheets or other 2D Structures', 'Pyrolysis Time (h)'),0.01995069237481538
('Graphene/Carbon Nanosheets or other 2D Structures', 'Rising Rate (°„C min-1)'),0.09915000043025957
('Graphene/Carbon Nanosheets or other 2D Structures', 'Flow Cell/H-type Cell'),0.05081893137243345
('Graphene/Carbon Nanosheets or other 2D Structures', 'Electrolyte Concentration (M)'),0.03166340284745149
('Graphene/Carbon Nanosheets or other 2D Structures', 'Catalyst Loading (mg cm-2)'),0.030645714687437958
('Graphene/Carbon Nanosheets or other 2D Structures', 'Carbon Paper/Glassy Carbon'),0.02995228778686923
('Graphene/Carbon Nanosheets or other 2D Structures', 'Electrolyte pH'),0.08706735101920005
('Carbon Nanofiber/Nanotubes', 'Biomass or other Organic Derived'),0.01566962950167579
('Carbon Nanofiber/Nanotubes', 'Main Transition Metal Content (wt. %)'),0.023650815407997954
('Carbon Nanofiber/Nanotubes', 'Nitrogen Cotent (wt. %)'),0.08995798353744414
('Carbon Nanofiber/Nanotubes', 'Metal-N Coordination Number (XAS)'),0.06821614655661372
('Carbon Nanofiber/Nanotubes', 'Pyridinic N Ratio'),0.08921526243170974
