('Ionization Potential', 'Electronegativity'),0.10753239070372397
('Ionization Potential', 'Number of d electrons'),0.17537123372155597
('Ionization Potential', 'Graphene/Carbon Nanosheets or other 2D Structures'),0.3873646295687062
('Ionization Potential', 'Carbon Nanofiber/Nanotubes'),0.04998362784509948
('Ionization Potential', 'Biomass or other Organic Derived'),0.042838746378589636
('Ionization Potential', 'Main Transition Metal Content (wt. %)'),0.05525368715135241
('Ionization Potential', 'Nitrogen Cotent (wt. %)'),0.1640113266482352
('Ionization Potential', 'Metal-N Coordination Number (XAS)'),0.12409791488828414
('Ionization Potential', 'Pyridinic N Ratio'),0.09214755581674834
('Ionization Potential', 'Pyrrolic N Ratio'),0.3876673782206607
('Ionization Potential', 'Raman ID/IG Ratio'),0.11354567378880165
('Ionization Potential', 'BET Surface Area (m2/g)'),0.1411718181942972
('Ionization Potential', 'Pyrolysis Temperature (°„C)'),0.0880214150680532
('Ionization Potential', 'Pyrolysis Time (h)'),0.06567954903801686
('Ionization Potential', 'Rising Rate (°„C min-1)'),0.12471109557194292
('Ionization Potential', 'Flow Cell/H-type Cell'),0.01144693920030505
('Ionization Potential', 'Electrolyte Concentration (M)'),0.11363206813025943
('Ionization Potential', 'Catalyst Loading (mg cm-2)'),0.10827896292948913
('Ionization Potential', 'Carbon Paper/Glassy Carbon'),0.21530159979922542
('Ionization Potential', 'Electrolyte pH'),0.20746516147193736
('Electronegativity', 'Number of d electrons'),0.0429965038251253
('Electronegativity', 'Graphene/Carbon Nanosheets or other 2D Structures'),0.05529630015014773
('Electronegativity', 'Carbon Nanofiber/Nanotubes'),0.03322934029862668
('Electronegativity', 'Biomass or other Organic Derived'),0.02796528845595816
('Electronegativity', 'Main Transition Metal Content (wt. %)'),0.1267331541681992
('Electronegativity', 'Nitrogen Cotent (wt. %)'),0.15884198668819763
('Electronegativity', 'Metal-N Coordination Number (XAS)'),0.19369949775699935
('Electronegativity', 'Pyridinic N Ratio'),0.17568611157805755
('Electronegativity', 'Pyrrolic N Ratio'),0.12034461959206517
('Electronegativity', 'Raman ID/IG Ratio'),0.14265772353002754
('Electronegativity', 'BET Surface Area (m2/g)'),0.10253887726518847
('Electronegativity', 'Pyrolysis Temperature (°„C)'),0.1432362071041542
('Electronegativity', 'Pyrolysis Time (h)'),0.09000754421259718
('Electronegativity', 'Rising Rate (°„C min-1)'),0.06083443836791399
('Electronegativity', 'Flow Cell/H-type Cell'),0.07090199779958903
('Electronegativity', 'Electrolyte Concentration (M)'),0.03509866741503356
('Electronegativity', 'Catalyst Loading (mg cm-2)'),0.1258539506409435
('Electronegativity', 'Carbon Paper/Glassy Carbon'),0.06378909654266848
